date,product_id,sku,transaction_type,quantity_change,stock_level_after,optimal_stock_level,days_of_supply,inventory_value,supplier,cost_per_unit,lost_sales,stockout_reason
2026-02-03,29,CLO00029,daily_snapshot,0,46,67.0,41.21476510067114,1399.3200000000002,,,,
2026-02-04,29,CLO00029,daily_snapshot,-1,45,67.0,40.31879194630872,1368.9,,,,
2026-02-05,29,CLO00029,daily_snapshot,0,45,67.0,40.31879194630872,1368.9,,,,
2026-02-06,29,CLO00029,daily_snapshot,0,45,67.0,40.31879194630872,1368.9,,,,
2026-02-07,29,CLO00029,daily_snapshot,-2,43,67.0,38.52684563758389,1308.0600000000002,,,,
2026-02-08,29,CLO00029,daily_snapshot,0,43,67.0,38.52684563758389,1308.0600000000002,,,,
2026-02-09,29,CLO00029,daily_snapshot,-1,42,67.0,37.630872483221474,1277.64,,,,
2026-02-10,29,CLO00029,daily_snapshot,-2,40,67.0,35.83892617449664,1216.8000000000002,,,,
2026-02-11,29,CLO00029,daily_snapshot,0,40,67.0,35.83892617449664,1216.8000000000002,,,,
2026-02-12,29,CLO00029,daily_snapshot,0,40,67.0,35.83892617449664,1216.8000000000002,,,,
2026-02-13,29,CLO00029,daily_snapshot,0,40,67.0,35.83892617449664,1216.8000000000002,,,,
2026-02-14,29,CLO00029,daily_snapshot,-4,36,67.0,32.25503355704698,1095.1200000000001,,,,
2026-02-15,29,CLO00029,daily_snapshot,-1,35,67.0,31.359060402684563,1064.7,,,,
2026-02-16,29,CLO00029,daily_snapshot,0,35,67.0,31.359060402684563,1064.7,,,,
2026-02-17,29,CLO00029,daily_snapshot,-1,34,67.0,30.463087248322147,1034.28,,,,
2026-02-18,29,CLO00029,daily_snapshot,0,34,67.0,30.463087248322147,1034.28,,,,
2026-02-19,29,CLO00029,daily_snapshot,-7,27,67.0,24.191275167785232,821.34,,,,
2026-02-20,29,CLO00029,daily_snapshot,0,27,67.0,24.191275167785232,821.34,,,,
2025-08-25,30,FOO00030,daily_snapshot,-2,33,34.0,28.81218274111675,483.45,,,,
2025-08-26,30,FOO00030,daily_snapshot,0,33,34.0,28.81218274111675,483.45,,,,
2025-08-27,30,FOO00030,daily_snapshot,0,33,34.0,28.81218274111675,483.45,,,,
2025-08-28,30,FOO00030,daily_snapshot,0,33,34.0,28.81218274111675,483.45,,,,
2025-08-29,30,FOO00030,daily_snapshot,0,33,34.0,28.81218274111675,483.45,,,,
2025-08-30,30,FOO00030,daily_snapshot,0,33,34.0,28.81218274111675,483.45,,,,
2025-08-31,30,FOO00030,daily_snapshot,0,33,34.0,28.81218274111675,483.45,,,,
2025-09-01,30,FOO00030,daily_snapshot,0,33,34.0,28.81218274111675,483.45,,,,
2025-09-02,30,FOO00030,daily_snapshot,-2,31,34.0,27.065989847715734,454.15000000000003,,,,
2025-09-03,30,FOO00030,daily_snapshot,0,31,34.0,27.065989847715734,454.15000000000003,,,,
2025-09-04,30,FOO00030,daily_snapshot,-4,27,34.0,23.573604060913706,395.55,,,,
2025-09-05,30,FOO00030,daily_snapshot,0,27,34.0,23.573604060913706,395.55,,,,
2025-09-06,30,FOO00030,daily_snapshot,0,27,34.0,23.573604060913706,395.55,,,,
2025-09-07,30,FOO00030,daily_snapshot,-7,20,34.0,17.461928934010153,293.0,,,,
2025-09-08,30,FOO00030,daily_snapshot,0,20,34.0,17.461928934010153,293.0,,,,
2025-09-09,30,FOO00030,daily_snapshot,0,20,34.0,17.461928934010153,293.0,,,,
2025-09-10,30,FOO00030,daily_snapshot,0,20,34.0,17.461928934010153,293.0,,,,
2025-09-11,30,FOO00030,daily_snapshot,0,20,34.0,17.461928934010153,293.0,,,,
2025-09-12,30,FOO00030,daily_snapshot,-1,19,34.0,16.588832487309645,278.35,,,,
2025-09-13,30,FOO00030,daily_snapshot,0,19,34.0,16.588832487309645,278.35,,,,
2025-09-14,30,FOO00030,daily_snapshot,-1,18,34.0,15.715736040609137,263.7,,,,
2025-09-15,30,FOO00030,daily_snapshot,0,18,34.0,15.715736040609137,263.7,,,,
2025-09-16,30,FOO00030,daily_snapshot,0,18,34.0,15.715736040609137,263.7,,,,
2025-09-17,30,FOO00030,daily_snapshot,0,18,34.0,15.715736040609137,263.7,,,,
2025-09-18,30,FOO00030,daily_snapshot,0,18,34.0,15.715736040609137,263.7,,,,
2025-09-19,30,FOO00030,daily_snapshot,-5,13,34.0,11.350253807106599,190.45000000000002,,,,
2025-09-20,30,FOO00030,daily_snapshot,0,13,34.0,11.350253807106599,190.45000000000002,,,,
2025-09-21,30,FOO00030,daily_snapshot,0,13,34.0,11.350253807106599,190.45000000000002,,,,
2025-09-22,30,FOO00030,daily_snapshot,0,13,34.0,11.350253807106599,190.45000000000002,,,,
2025-09-23,30,FOO00030,daily_snapshot,-1,12,34.0,10.47715736040609,175.8,,,,
2025-09-24,30,FOO00030,daily_snapshot,0,12,34.0,10.47715736040609,175.8,,,,
2025-09-25,30,FOO00030,daily_snapshot,-4,8,34.0,6.9847715736040605,117.2,,,,
2025-09-26,30,FOO00030,restock,30,38,,,,Global Supplies Inc,14.65,,
2025-09-26,30,FOO00030,daily_snapshot,-2,36,34.0,31.431472081218274,527.4,,,,
2025-09-27,30,FOO00030,daily_snapshot,0,36,34.0,31.431472081218274,527.4,,,,
2025-09-28,30,FOO00030,daily_snapshot,0,36,34.0,31.431472081218274,527.4,,,,
2025-09-29,30,FOO00030,daily_snapshot,0,36,34.0,31.431472081218274,527.4,,,,
2025-09-30,30,FOO00030,daily_snapshot,-11,25,34.0,21.82741116751269,366.25,,,,
2025-10-01,30,FOO00030,daily_snapshot,0,25,34.0,21.82741116751269,366.25,,,,
2025-10-02,30,FOO00030,daily_snapshot,0,25,34.0,21.82741116751269,366.25,,,,
2025-10-03,30,FOO00030,daily_snapshot,-3,22,34.0,19.208121827411166,322.3,,,,
2025-10-04,30,FOO00030,daily_snapshot,0,22,34.0,19.208121827411166,322.3,,,,
2025-10-05,30,FOO00030,daily_snapshot,0,22,34.0,19.208121827411166,322.3,,,,
2025-10-06,30,FOO00030,daily_snapshot,0,22,34.0,19.208121827411166,322.3,,,,
2025-10-07,30,FOO00030,daily_snapshot,-3,19,34.0,16.588832487309645,278.35,,,,
2025-10-08,30,FOO00030,daily_snapshot,0,19,34.0,16.588832487309645,278.35,,,,
2025-10-09,30,FOO00030,daily_snapshot,0,19,34.0,16.588832487309645,278.35,,,,
2025-10-10,30,FOO00030,daily_snapshot,0,19,34.0,16.588832487309645,278.35,,,,
2025-10-11,30,FOO00030,daily_snapshot,0,19,34.0,16.588832487309645,278.35,,,,
2025-10-12,30,FOO00030,daily_snapshot,-1,18,34.0,15.715736040609137,263.7,,,,
2025-10-13,30,FOO00030,daily_snapshot,-1,17,34.0,14.842639593908629,249.05,,,,
2025-10-14,30,FOO00030,daily_snapshot,0,17,34.0,14.842639593908629,249.05,,,,
2025-10-15,30,FOO00030,daily_snapshot,0,17,34.0,14.842639593908629,249.05,,,,
2025-10-16,30,FOO00030,daily_snapshot,0,17,34.0,14.842639593908629,249.05,,,,
2025-10-17,30,FOO00030,daily_snapshot,0,17,34.0,14.842639593908629,249.05,,,,
2025-10-18,30,FOO00030,daily_snapshot,-1,16,34.0,13.969543147208121,234.4,,,,
2025-10-19,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2025-10-20,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2025-10-21,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2025-10-22,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2025-10-23,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2025-10-24,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2025-10-25,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2025-10-26,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2025-10-27,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2025-10-28,30,FOO00030,daily_snapshot,-13,3,34.0,2.6192893401015227,43.95,,,,
2025-10-29,30,FOO00030,restock,27,30,,,,Global Supplies Inc,14.65,,
2025-10-29,30,FOO00030,daily_snapshot,0,30,34.0,26.192893401015226,439.5,,,,
2025-10-30,30,FOO00030,daily_snapshot,0,30,34.0,26.192893401015226,439.5,,,,
2025-10-31,30,FOO00030,daily_snapshot,0,30,34.0,26.192893401015226,439.5,,,,
2025-11-01,30,FOO00030,daily_snapshot,0,30,34.0,26.192893401015226,439.5,,,,
2025-11-02,30,FOO00030,daily_snapshot,0,30,34.0,26.192893401015226,439.5,,,,
2025-11-03,30,FOO00030,daily_snapshot,0,30,34.0,26.192893401015226,439.5,,,,
2025-11-04,30,FOO00030,daily_snapshot,-15,15,34.0,13.096446700507613,219.75,,,,
2025-11-05,30,FOO00030,daily_snapshot,0,15,34.0,13.096446700507613,219.75,,,,
2025-11-06,30,FOO00030,daily_snapshot,-2,13,34.0,11.350253807106599,190.45000000000002,,,,
2025-11-07,30,FOO00030,daily_snapshot,-4,9,34.0,7.8578680203045685,131.85,,,,
2025-11-08,30,FOO00030,restock,31,40,,,,Global Supplies Inc,14.65,,
2025-11-08,30,FOO00030,daily_snapshot,-2,38,34.0,33.17766497461929,556.7,,,,
2025-11-09,30,FOO00030,daily_snapshot,0,38,34.0,33.17766497461929,556.7,,,,
2025-11-10,30,FOO00030,daily_snapshot,0,38,34.0,33.17766497461929,556.7,,,,
2025-11-11,30,FOO00030,daily_snapshot,-1,37,34.0,32.30456852791878,542.0500000000001,,,,
2025-11-12,30,FOO00030,daily_snapshot,0,37,34.0,32.30456852791878,542.0500000000001,,,,
2025-11-13,30,FOO00030,daily_snapshot,0,37,34.0,32.30456852791878,542.0500000000001,,,,
2025-11-14,30,FOO00030,daily_snapshot,0,37,34.0,32.30456852791878,542.0500000000001,,,,
2025-11-15,30,FOO00030,daily_snapshot,0,37,34.0,32.30456852791878,542.0500000000001,,,,
2025-11-16,30,FOO00030,daily_snapshot,0,37,34.0,32.30456852791878,542.0500000000001,,,,
2025-11-17,30,FOO00030,daily_snapshot,0,37,34.0,32.30456852791878,542.0500000000001,,,,
2025-11-18,30,FOO00030,daily_snapshot,0,37,34.0,32.30456852791878,542.0500000000001,,,,
2025-11-19,30,FOO00030,daily_snapshot,-3,34,34.0,29.685279187817258,498.1,,,,
2025-11-20,30,FOO00030,daily_snapshot,-6,28,34.0,24.446700507614214,410.2,,,,
2025-11-21,30,FOO00030,daily_snapshot,-2,26,34.0,22.700507614213198,380.90000000000003,,,,
2025-11-22,30,FOO00030,daily_snapshot,-1,25,34.0,21.82741116751269,366.25,,,,
2025-11-23,30,FOO00030,daily_snapshot,0,25,34.0,21.82741116751269,366.25,,,,
2025-11-24,30,FOO00030,daily_snapshot,0,25,34.0,21.82741116751269,366.25,,,,
2025-11-25,30,FOO00030,daily_snapshot,0,25,34.0,21.82741116751269,366.25,,,,
2025-11-26,30,FOO00030,daily_snapshot,-1,24,34.0,20.95431472081218,351.6,,,,
2025-11-27,30,FOO00030,daily_snapshot,0,24,34.0,20.95431472081218,351.6,,,,
2025-11-28,30,FOO00030,daily_snapshot,0,24,34.0,20.95431472081218,351.6,,,,
2025-11-29,30,FOO00030,daily_snapshot,-1,23,34.0,20.081218274111674,336.95,,,,
2025-11-30,30,FOO00030,daily_snapshot,0,23,34.0,20.081218274111674,336.95,,,,
2025-12-01,30,FOO00030,daily_snapshot,0,23,34.0,20.081218274111674,336.95,,,,
2025-12-02,30,FOO00030,daily_snapshot,0,23,34.0,20.081218274111674,336.95,,,,
2025-12-03,30,FOO00030,daily_snapshot,-1,22,34.0,19.208121827411166,322.3,,,,
2025-12-04,30,FOO00030,daily_snapshot,-1,21,34.0,18.335025380710658,307.65000000000003,,,,
2025-12-05,30,FOO00030,daily_snapshot,-1,20,34.0,17.461928934010153,293.0,,,,
2025-12-06,30,FOO00030,daily_snapshot,0,20,34.0,17.461928934010153,293.0,,,,
2025-12-07,30,FOO00030,daily_snapshot,0,20,34.0,17.461928934010153,293.0,,,,
2025-12-08,30,FOO00030,daily_snapshot,0,20,34.0,17.461928934010153,293.0,,,,
2025-12-09,30,FOO00030,daily_snapshot,0,20,34.0,17.461928934010153,293.0,,,,
2025-12-10,30,FOO00030,daily_snapshot,-2,18,34.0,15.715736040609137,263.7,,,,
2025-12-11,30,FOO00030,daily_snapshot,-4,14,34.0,12.223350253807107,205.1,,,,
2025-12-12,30,FOO00030,daily_snapshot,0,14,34.0,12.223350253807107,205.1,,,,
2025-12-13,30,FOO00030,daily_snapshot,0,14,34.0,12.223350253807107,205.1,,,,
2025-12-14,30,FOO00030,daily_snapshot,0,14,34.0,12.223350253807107,205.1,,,,
2025-12-15,30,FOO00030,daily_snapshot,-4,10,34.0,8.730964467005077,146.5,,,,
2025-12-16,30,FOO00030,restock,29,39,,,,Global Supplies Inc,14.65,,
2025-12-16,30,FOO00030,daily_snapshot,0,39,34.0,34.0507614213198,571.35,,,,
2025-12-17,30,FOO00030,daily_snapshot,-1,38,34.0,33.17766497461929,556.7,,,,
2025-12-18,30,FOO00030,daily_snapshot,0,38,34.0,33.17766497461929,556.7,,,,
2025-12-19,30,FOO00030,daily_snapshot,0,38,34.0,33.17766497461929,556.7,,,,
2025-12-20,30,FOO00030,daily_snapshot,0,38,34.0,33.17766497461929,556.7,,,,
2025-12-21,30,FOO00030,daily_snapshot,0,38,34.0,33.17766497461929,556.7,,,,
2025-12-22,30,FOO00030,daily_snapshot,-10,28,34.0,24.446700507614214,410.2,,,,
2025-12-23,30,FOO00030,daily_snapshot,-1,27,34.0,23.573604060913706,395.55,,,,
2025-12-24,30,FOO00030,daily_snapshot,0,27,34.0,23.573604060913706,395.55,,,,
2025-12-25,30,FOO00030,daily_snapshot,-2,25,34.0,21.82741116751269,366.25,,,,
2025-12-26,30,FOO00030,daily_snapshot,0,25,34.0,21.82741116751269,366.25,,,,
2025-12-27,30,FOO00030,daily_snapshot,-11,14,34.0,12.223350253807107,205.1,,,,
2025-12-28,30,FOO00030,daily_snapshot,-2,12,34.0,10.47715736040609,175.8,,,,
2025-12-29,30,FOO00030,daily_snapshot,-5,7,34.0,6.111675126903553,102.55,,,,
2025-12-30,30,FOO00030,restock,33,40,,,,Global Supplies Inc,14.65,,
2025-12-30,30,FOO00030,daily_snapshot,-4,36,34.0,31.431472081218274,527.4,,,,
2025-12-31,30,FOO00030,daily_snapshot,0,36,34.0,31.431472081218274,527.4,,,,
2026-01-01,30,FOO00030,daily_snapshot,-2,34,34.0,29.685279187817258,498.1,,,,
2026-01-02,30,FOO00030,daily_snapshot,0,34,34.0,29.685279187817258,498.1,,,,
2026-01-03,30,FOO00030,daily_snapshot,0,34,34.0,29.685279187817258,498.1,,,,
2026-01-04,30,FOO00030,daily_snapshot,0,34,34.0,29.685279187817258,498.1,,,,
2026-01-05,30,FOO00030,daily_snapshot,-6,28,34.0,24.446700507614214,410.2,,,,
2026-01-06,30,FOO00030,daily_snapshot,0,28,34.0,24.446700507614214,410.2,,,,
2026-01-07,30,FOO00030,daily_snapshot,0,28,34.0,24.446700507614214,410.2,,,,
2026-01-08,30,FOO00030,daily_snapshot,0,28,34.0,24.446700507614214,410.2,,,,
2026-01-09,30,FOO00030,daily_snapshot,-4,24,34.0,20.95431472081218,351.6,,,,
2026-01-10,30,FOO00030,daily_snapshot,0,24,34.0,20.95431472081218,351.6,,,,
2026-01-11,30,FOO00030,daily_snapshot,0,24,34.0,20.95431472081218,351.6,,,,
2026-01-12,30,FOO00030,daily_snapshot,0,24,34.0,20.95431472081218,351.6,,,,
2026-01-13,30,FOO00030,daily_snapshot,0,24,34.0,20.95431472081218,351.6,,,,
2026-01-14,30,FOO00030,daily_snapshot,-5,19,34.0,16.588832487309645,278.35,,,,
2026-01-15,30,FOO00030,daily_snapshot,-1,18,34.0,15.715736040609137,263.7,,,,
2026-01-16,30,FOO00030,daily_snapshot,0,18,34.0,15.715736040609137,263.7,,,,
2026-01-17,30,FOO00030,daily_snapshot,0,18,34.0,15.715736040609137,263.7,,,,
2026-01-18,30,FOO00030,daily_snapshot,0,18,34.0,15.715736040609137,263.7,,,,
2026-01-19,30,FOO00030,daily_snapshot,0,18,34.0,15.715736040609137,263.7,,,,
2026-01-20,30,FOO00030,daily_snapshot,-1,17,34.0,14.842639593908629,249.05,,,,
2026-01-21,30,FOO00030,daily_snapshot,0,17,34.0,14.842639593908629,249.05,,,,
2026-01-22,30,FOO00030,daily_snapshot,0,17,34.0,14.842639593908629,249.05,,,,
2026-01-23,30,FOO00030,daily_snapshot,0,17,34.0,14.842639593908629,249.05,,,,
2026-01-24,30,FOO00030,daily_snapshot,-1,16,34.0,13.969543147208121,234.4,,,,
2026-01-25,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2026-01-26,30,FOO00030,daily_snapshot,-1,15,34.0,13.096446700507613,219.75,,,,
2026-01-27,30,FOO00030,daily_snapshot,-4,11,34.0,9.604060913705583,161.15,,,,
2026-01-28,30,FOO00030,daily_snapshot,-3,8,34.0,6.9847715736040605,117.2,,,,
2026-01-29,30,FOO00030,restock,28,36,,,,Global Supplies Inc,14.65,,
2026-01-29,30,FOO00030,daily_snapshot,0,36,34.0,31.431472081218274,527.4,,,,
2026-01-30,30,FOO00030,daily_snapshot,0,36,34.0,31.431472081218274,527.4,,,,
2026-01-31,30,FOO00030,daily_snapshot,0,36,34.0,31.431472081218274,527.4,,,,
2026-02-01,30,FOO00030,daily_snapshot,-8,28,34.0,24.446700507614214,410.2,,,,
2026-02-02,30,FOO00030,daily_snapshot,-2,26,34.0,22.700507614213198,380.90000000000003,,,,
2026-02-03,30,FOO00030,daily_snapshot,0,26,34.0,22.700507614213198,380.90000000000003,,,,
2026-02-04,30,FOO00030,daily_snapshot,0,26,34.0,22.700507614213198,380.90000000000003,,,,
2026-02-05,30,FOO00030,daily_snapshot,0,26,34.0,22.700507614213198,380.90000000000003,,,,
2026-02-06,30,FOO00030,daily_snapshot,0,26,34.0,22.700507614213198,380.90000000000003,,,,
2026-02-07,30,FOO00030,daily_snapshot,0,26,34.0,22.700507614213198,380.90000000000003,,,,
2026-02-08,30,FOO00030,daily_snapshot,-1,25,34.0,21.82741116751269,366.25,,,,
2026-02-09,30,FOO00030,daily_snapshot,0,25,34.0,21.82741116751269,366.25,,,,
2026-02-10,30,FOO00030,daily_snapshot,-2,23,34.0,20.081218274111674,336.95,,,,
2026-02-11,30,FOO00030,daily_snapshot,0,23,34.0,20.081218274111674,336.95,,,,
2026-02-12,30,FOO00030,daily_snapshot,-1,22,34.0,19.208121827411166,322.3,,,,
2026-02-13,30,FOO00030,daily_snapshot,0,22,34.0,19.208121827411166,322.3,,,,
2026-02-14,30,FOO00030,daily_snapshot,0,22,34.0,19.208121827411166,322.3,,,,
2026-02-15,30,FOO00030,daily_snapshot,0,22,34.0,19.208121827411166,322.3,,,,
2026-02-16,30,FOO00030,daily_snapshot,0,22,34.0,19.208121827411166,322.3,,,,
2026-02-17,30,FOO00030,daily_snapshot,0,22,34.0,19.208121827411166,322.3,,,,
2026-02-18,30,FOO00030,daily_snapshot,0,22,34.0,19.208121827411166,322.3,,,,
2026-02-19,30,FOO00030,daily_snapshot,-6,16,34.0,13.969543147208121,234.4,,,,
2026-02-20,30,FOO00030,daily_snapshot,0,16,34.0,13.969543147208121,234.4,,,,
2025-08-25,31,ELE00031,daily_snapshot,0,108,111.0,88.3220338983051,15966.720000000001,,,,
2025-08-26,31,ELE00031,daily_snapshot,-3,105,111.0,85.86864406779662,15523.2,,,,
2025-08-27,31,ELE00031,daily_snapshot,0,105,111.0,85.86864406779662,15523.2,,,,
2025-08-28,31,ELE00031,daily_snapshot,0,105,111.0,85.86864406779662,15523.2,,,,
2025-08-29,31,ELE00031,daily_snapshot,0,105,111.0,85.86864406779662,15523.2,,,,
2025-08-30,31,ELE00031,daily_snapshot,0,105,111.0,85.86864406779662,15523.2,,,,
2025-08-31,31,ELE00031,daily_snapshot,0,105,111.0,85.86864406779662,15523.2,,,,
2025-09-01,31,ELE00031,daily_snapshot,0,105,111.0,85.86864406779662,15523.2,,,,
2025-09-02,31,ELE00031,daily_snapshot,-3,102,111.0,83.41525423728814,15079.68,,,,
2025-09-03,31,ELE00031,daily_snapshot,-3,99,111.0,80.96186440677967,14636.16,,,,
2025-09-04,31,ELE00031,daily_snapshot,0,99,111.0,80.96186440677967,14636.16,,,,
2025-09-05,31,ELE00031,daily_snapshot,0,99,111.0,80.96186440677967,14636.16,,,,
2025-09-06,31,ELE00031,daily_snapshot,0,99,111.0,80.96186440677967,14636.16,,,,
2025-09-07,31,ELE00031,daily_snapshot,0,99,111.0,80.96186440677967,14636.16,,,,
2025-09-08,31,ELE00031,daily_snapshot,0,99,111.0,80.96186440677967,14636.16,,,,
2025-09-09,31,ELE00031,daily_snapshot,0,99,111.0,80.96186440677967,14636.16,,,,
2025-09-10,31,ELE00031,daily_snapshot,-7,92,111.0,75.23728813559323,13601.28,,,,
2025-09-11,31,ELE00031,daily_snapshot,-5,87,111.0,71.14830508474577,12862.08,,,,
2025-09-12,31,ELE00031,daily_snapshot,0,87,111.0,71.14830508474577,12862.08,,,,
2025-09-13,31,ELE00031,daily_snapshot,0,87,111.0,71.14830508474577,12862.08,,,,
2025-09-14,31,ELE00031,daily_snapshot,0,87,111.0,71.14830508474577,12862.08,,,,
2025-09-15,31,ELE00031,daily_snapshot,0,87,111.0,71.14830508474577,12862.08,,,,
2025-09-16,31,ELE00031,daily_snapshot,0,87,111.0,71.14830508474577,12862.08,,,,
2025-09-17,31,ELE00031,daily_snapshot,0,87,111.0,71.14830508474577,12862.08,,,,
2025-09-18,31,ELE00031,daily_snapshot,-1,86,111.0,70.33050847457628,12714.24,,,,
2025-09-19,31,ELE00031,daily_snapshot,0,86,111.0,70.33050847457628,12714.24,,,,
2025-09-20,31,ELE00031,daily_snapshot,-4,82,111.0,67.05932203389831,12122.880000000001,,,,
2025-09-21,31,ELE00031,daily_snapshot,-1,81,111.0,66.24152542372882,11975.04,,,,
2025-09-22,31,ELE00031,daily_snapshot,0,81,111.0,66.24152542372882,11975.04,,,,
2025-09-23,31,ELE00031,daily_snapshot,0,81,111.0,66.24152542372882,11975.04,,,,
2025-09-24,31,ELE00031,daily_snapshot,0,81,111.0,66.24152542372882,11975.04,,,,
2025-09-25,31,ELE00031,daily_snapshot,-5,76,111.0,62.15254237288136,11235.84,,,,
2025-09-26,31,ELE00031,daily_snapshot,-6,70,111.0,57.24576271186441,10348.800000000001,,,,
2025-09-27,31,ELE00031,daily_snapshot,-1,69,111.0,56.42796610169492,10200.960000000001,,,,
2025-09-28,31,ELE00031,daily_snapshot,-3,66,111.0,53.97457627118644,9757.44,,,,
2025-09-29,31,ELE00031,daily_snapshot,0,66,111.0,53.97457627118644,9757.44,,,,
2025-09-30,31,ELE00031,daily_snapshot,-1,65,111.0,53.156779661016955,9609.6,,,,
2025-10-01,31,ELE00031,daily_snapshot,0,65,111.0,53.156779661016955,9609.6,,,,
2025-10-02,31,ELE00031,daily_snapshot,-3,62,111.0,50.70338983050848,9166.08,,,,
2025-10-03,31,ELE00031,daily_snapshot,-3,59,111.0,48.25000000000001,8722.56,,,,
2025-10-04,31,ELE00031,daily_snapshot,0,59,111.0,48.25000000000001,8722.56,,,,
2025-10-05,31,ELE00031,daily_snapshot,0,59,111.0,48.25000000000001,8722.56,,,,
2025-10-06,31,ELE00031,daily_snapshot,0,59,111.0,48.25000000000001,8722.56,,,,
2025-10-07,31,ELE00031,daily_snapshot,-2,57,111.0,46.61440677966102,8426.880000000001,,,,
2025-10-08,31,ELE00031,daily_snapshot,0,57,111.0,46.61440677966102,8426.880000000001,,,,
2025-10-09,31,ELE00031,daily_snapshot,0,57,111.0,46.61440677966102,8426.880000000001,,,,
2025-10-10,31,ELE00031,daily_snapshot,0,57,111.0,46.61440677966102,8426.880000000001,,,,
2025-10-11,31,ELE00031,daily_snapshot,0,57,111.0,46.61440677966102,8426.880000000001,,,,
2025-10-12,31,ELE00031,daily_snapshot,0,57,111.0,46.61440677966102,8426.880000000001,,,,
2025-10-13,31,ELE00031,daily_snapshot,-2,55,111.0,44.978813559322035,8131.2,,,,
2025-10-14,31,ELE00031,daily_snapshot,-7,48,111.0,39.2542372881356,7096.32,,,,
2025-10-15,31,ELE00031,daily_snapshot,0,48,111.0,39.2542372881356,7096.32,,,,
2025-10-16,31,ELE00031,daily_snapshot,0,48,111.0,39.2542372881356,7096.32,,,,
2025-10-17,31,ELE00031,daily_snapshot,0,48,111.0,39.2542372881356,7096.32,,,,
2025-10-18,31,ELE00031,daily_snapshot,0,48,111.0,39.2542372881356,7096.32,,,,
2025-10-19,31,ELE00031,daily_snapshot,0,48,111.0,39.2542372881356,7096.32,,,,
2025-10-20,31,ELE00031,daily_snapshot,-1,47,111.0,38.436440677966104,6948.4800000000005,,,,
2025-10-21,31,ELE00031,daily_snapshot,0,47,111.0,38.436440677966104,6948.4800000000005,,,,
2025-10-22,31,ELE00031,daily_snapshot,0,47,111.0,38.436440677966104,6948.4800000000005,,,,
2025-10-23,31,ELE00031,daily_snapshot,0,47,111.0,38.436440677966104,6948.4800000000005,,,,
2025-10-24,31,ELE00031,daily_snapshot,-2,45,111.0,36.80084745762712,6652.8,,,,
2025-10-25,31,ELE00031,daily_snapshot,0,45,111.0,36.80084745762712,6652.8,,,,
2025-10-26,31,ELE00031,daily_snapshot,0,45,111.0,36.80084745762712,6652.8,,,,
2025-10-27,31,ELE00031,daily_snapshot,-1,44,111.0,35.98305084745763,6504.96,,,,
2025-10-28,31,ELE00031,daily_snapshot,0,44,111.0,35.98305084745763,6504.96,,,,
2025-10-29,31,ELE00031,daily_snapshot,0,44,111.0,35.98305084745763,6504.96,,,,
2025-10-30,31,ELE00031,daily_snapshot,0,44,111.0,35.98305084745763,6504.96,,,,
2025-10-31,31,ELE00031,daily_snapshot,0,44,111.0,35.98305084745763,6504.96,,,,
2025-11-01,31,ELE00031,daily_snapshot,-2,42,111.0,34.347457627118644,6209.28,,,,
2025-11-02,31,ELE00031,daily_snapshot,0,42,111.0,34.347457627118644,6209.28,,,,
2025-11-03,31,ELE00031,daily_snapshot,-1,41,111.0,33.529661016949156,6061.4400000000005,,,,
2025-11-04,31,ELE00031,daily_snapshot,-1,40,111.0,32.71186440677966,5913.6,,,,
2025-11-05,31,ELE00031,daily_snapshot,0,40,111.0,32.71186440677966,5913.6,,,,
2025-11-06,31,ELE00031,daily_snapshot,0,40,111.0,32.71186440677966,5913.6,,,,
2025-11-07,31,ELE00031,daily_snapshot,-5,35,111.0,28.622881355932204,5174.400000000001,,,,
2025-11-08,31,ELE00031,daily_snapshot,0,35,111.0,28.622881355932204,5174.400000000001,,,,
2025-11-09,31,ELE00031,daily_snapshot,0,35,111.0,28.622881355932204,5174.400000000001,,,,
2025-11-10,31,ELE00031,daily_snapshot,0,35,111.0,28.622881355932204,5174.400000000001,,,,
2025-11-11,31,ELE00031,daily_snapshot,-6,29,111.0,23.716101694915256,4287.36,,,,
2025-11-12,31,ELE00031,restock,130,159,,,,Global Supplies Inc,147.84,,
2025-11-12,31,ELE00031,daily_snapshot,-5,154,111.0,125.9406779661017,22767.36,,,,
2025-11-13,31,ELE00031,daily_snapshot,0,154,111.0,125.9406779661017,22767.36,,,,
2025-11-14,31,ELE00031,daily_snapshot,0,154,111.0,125.9406779661017,22767.36,,,,
2025-11-15,31,ELE00031,daily_snapshot,-9,145,111.0,118.58050847457628,21436.8,,,,
2025-11-16,31,ELE00031,daily_snapshot,0,145,111.0,118.58050847457628,21436.8,,,,
